dataset,c_split,model,property,value,results_hits_at_10,results_hits_at_5,results_hits_at_3,results_hits_at_1,results_inverse_harmonic_mean_rank,results_arithmetic_mean_rank,results_min_hits_at_10,results_min_hits_at_5,results_min_hits_at_3,results_min_hits_at_1,results_min_arithmetic_mean_rank,results_min_inverse_harmonic_mean_rank,training_gpu_power,training_duration,prediction_gpu_power,prediction_duration,directed,order,size,density,diameter,transitivity_undirected,connected_components_weak,connected_components_weak_relative_nodes,connected_components_weak_relative_arcs,girth,vertex_connectivity,edge_connectivity,clique_number,average_degree,max_degree,degree_deciles,average_indegree,indegree_deciles,average_outdegree,outdegree_deciles,radius,average_path_length,assortativity_degree,mean_eccentricity,eccentricity_deciles,centralization
YAGO310,0,TransE,betweenness,-0.15,0.5934359265717141,0.5255813725682268,0.465602531199185,0.2946388339243383,0.40184810757637024,876.958984375,0.5888750952233163,0.5314589622774596,0.4754676522867703,0.3039810399796857,751.9462890625,0.40832224488258356,186.87188341602373,15431.63505578041,0.0,0.09423279762268066,True,104671,817300,7.459898207283868e-05,38,0.000252285594180933,1,1.0,1.0,3,0,0,17,15.61655090712805,56995,"[1.0, 3.0, 5.0, 7.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 56995.0]",7.808275453564025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 56995.0]",7.808275453564025,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 10.0, 13.0, 16.0, 206.0]",0,7.03253066884563,-0.0735206107160638,11.843442787400521,"[0.0, 1.0, 12.0, 13.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 38.0]",0.06966137196928458
YAGO310,0,TransE,betweenness,-0.2,0.5956579376518986,0.5260081854240534,0.4657800877460625,0.29938346291834567,0.4047299325466156,825.2222290039062,0.5878311655333917,0.5330389639703186,0.4796997996783568,0.3166351606805293,768.814697265625,0.4165616929531097,191.57945525984113,14287.628260612488,48.62981921891785,0.11652183532714844,True,98514,766415,7.897188383128324e-05,38,0.0002391958844817886,1,1.0,1.0,3,0,0,16,15.559514383742412,56994,"[1.0, 3.0, 5.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 56994.0]",7.779757191871206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 56994.0]",7.779757191871206,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 10.0, 13.0, 16.0, 203.0]",0,6.939348318639453,-0.08066087863912375,13.048074385366547,"[0.0, 1.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 15.0, 16.0, 38.0]",0.07428572992389404
YAGO310,0,TransE,betweenness,0.01,0.6020955441399444,0.5348333295616556,0.4735228224218697,0.2934780148905836,0.40518704056739807,1189.375244140625,0.5926558135598002,0.5334057500775894,0.47448015122873344,0.2968710323618204,1011.9090576171875,0.4050324857234955,197.88642165137992,12307.810801506042,103.03099385634376,0.08895468711853027,True,115803,651397,4.857467277070956e-05,37,0.006037860724529566,1166,0.9646295864528552,0.9945409634984502,3,0,0,16,11.250088512387416,923,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 10.0, 12.0, 17.0, 923.0]",5.625044256193708,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 923.0]",5.625044256193708,"[0.0, 0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 13.0, 114.0]",0,10.539915530893724,0.06985571125444334,4.042330509572291,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 10.0, 37.0]",0.0013683863413719644
YAGO310,0,TransE,betweenness,0.03,0.5932591191094293,0.5325897244100263,0.4794077528930347,0.3263812499083322,0.4222167432308197,1612.24072265625,0.5905961684958948,0.533208249865982,0.48099765821177665,0.3210507011257512,1295.9136962890625,0.4194392263889313,185.65956420810136,9659.137040138245,255.92275188882235,0.2524223327636719,True,111167,506001,4.0945248413174845e-05,54,0.006077894375708092,1442,0.9557062797412901,0.9916956685856352,3,0,0,15,9.10343897019799,912,"[1.0, 1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 10.0, 14.0, 912.0]",4.551719485098995,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 7.0, 912.0]",4.551719485098995,"[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 5.0, 6.0, 8.0, 11.0, 110.0]",0,13.351163425720353,0.042694528317740454,3.2231417596948733,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 5.0, 54.0]",0.0017614332552618216
YAGO310,0,TransE,betweenness,0.05,0.5852438769830225,0.5286668522126357,0.47997843028110215,0.33514820484274976,0.4255986511707306,2022.6097412109375,0.5847275907795616,0.5297096746889371,0.4795164066247214,0.3275682081087944,1604.324951171875,0.4215736389160157,179.80314535473457,8549.468045473099,67.38033940832112,0.12096285820007324,True,106919,427907,3.743205553820674e-05,53,0.0065345410256798615,1674,0.9489800690242146,0.9893247831888705,3,0,0,14,8.004321028067977,622,"[1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 9.0, 13.0, 622.0]",4.002160514033989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 7.0, 622.0]",4.002160514033989,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 10.0, 110.0]",0,14.596042907697294,0.03843097021654646,2.8606515212450545,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 53.0]",0.0014161648379922812
YAGO310,0,TransE,betweenness,0.1,0.5750975515140452,0.5252607078474774,0.4817561554434886,0.3507176596764256,0.43248736858367914,3076.547119140625,0.5773354400022571,0.5250260982422481,0.47827497672318936,0.3414637587111701,2463.8896484375,0.42707064747810364,187.46231457632206,6361.17963886261,81.80804901626445,0.11164593696594238,True,96837,322607,3.440294477050228e-05,41,0.006103880898516303,2169,0.9308941830085607,0.9828986971764407,3,0,0,12,6.6628871195927175,496,"[1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 11.0, 496.0]",3.3314435597963588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 6.0, 496.0]",3.3314435597963588,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 110.0]",0,11.860058137450883,0.052740225078434906,2.0133729875977155,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 41.0]",0.0015030855277369437
YAGO310,0,TransE,degree,-0.05,0.5965383340436615,0.5269640573945162,0.4672728133731117,0.2928304209878297,0.40190112590789795,824.91162109375,0.44067990832696713,0.3915202444614209,0.3495798319327731,0.1982429335370512,1241.7615966796875,0.29068875312805176,198.3026173113399,15944.325823545456,101.32753784370185,0.0953822135925293,True,107655,846100,7.300579231545689e-05,38,0.0002826714054041133,2,0.9999814221355255,0.9999976362132136,3,0,0,17,15.718731131856392,55832,"[1.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 15.0, 20.0, 55832.0]",7.859365565928196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 55832.0]",7.859365565928196,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 13.0, 16.0, 207.0]",0,7.177585346639629,-0.0643552462609639,12.234833495889648,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06591469993626248
YAGO310,0,TransE,degree,-0.1,0.5965383340436615,0.5269640573945162,0.4672728133731117,0.2928304209878297,0.40190112590789795,824.91162109375,0.44067990832696713,0.3915202444614209,0.3495798319327731,0.1982429335370512,1241.7615966796875,0.29068875312805176,186.08110209603495,16028.706341266632,95.24698425341116,0.08835339546203613,True,107655,846100,7.300579231545689e-05,38,0.0002826714054041133,2,0.9999814221355255,0.9999976362132136,3,0,0,17,15.718731131856392,55832,"[1.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 15.0, 20.0, 55832.0]",7.859365565928196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 55832.0]",7.859365565928196,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 13.0, 16.0, 207.0]",0,7.177585346639629,-0.0643552462609639,12.234833495889648,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06591469993626248
YAGO310,0,TransE,degree,-0.15,0.602608661694068,0.53271078220799,0.4709698519935955,0.28434607724450345,0.3997507691383362,710.3966064453125,0.4385790679908327,0.39125286478227655,0.3485485103132162,0.19232238349885408,1239.120361328125,0.28650036454200745,190.57035279054952,15245.253732681274,99.49167842069,0.09962677955627441,True,98494,819370,8.446269173947685e-05,38,0.0002881643965808728,1,1.0,1.0,3,0,0,17,16.637967794992587,54251,"[1.0, 5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 13.0, 16.0, 21.0, 54251.0]",8.318983897496294,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 10.0, 54251.0]",8.318983897496294,"[0.0, 1.0, 2.0, 4.0, 6.0, 8.0, 9.0, 11.0, 13.0, 17.0, 207.0]",0,7.12156315309732,-0.0643998074253037,12.246065750197982,"[0.0, 1.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06612640475949202
YAGO310,0,TransE,degree,-0.2,0.612236261102783,0.5426367261194562,0.48087414976392245,0.29178776475867063,0.4080711007118225,592.04052734375,0.377196333078686,0.33884644766997707,0.3043162719633308,0.17169595110771582,7666.79931640625,0.251158207654953,195.97532673775711,14631.26809334755,102.45155698695038,0.08572936058044434,True,89931,786183,9.720970665523133e-05,38,0.00029783582575715995,1,1.0,1.0,3,0,0,17,17.484137839009907,52204,"[1.0, 5.0, 7.0, 8.0, 9.0, 10.0, 12.0, 13.0, 16.0, 21.0, 52204.0]",8.742068919504954,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 11.0, 52204.0]",8.742068919504954,"[0.0, 1.0, 2.0, 5.0, 7.0, 8.0, 10.0, 11.0, 14.0, 17.0, 207.0]",0,7.059376495662925,-0.06447517388749452,12.472562297761618,"[0.0, 1.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 16.0, 38.0]",0.0663048862578973
YAGO310,0,TransE,degree,0.01,0.5517793909348442,0.49418378186968837,0.44454674220963175,0.30563031161473087,0.3942365050315857,2327.968994140625,0.46336898395721926,0.41268143621084796,0.3718105423987777,0.24300993124522535,2255.620849609375,0.32460257411003113,177.40976037471336,8949.511927366257,69.49511372591327,0.11318564414978027,True,114779,437449,3.3205218202412585e-05,38,0.014887938514253247,724,0.9798308052866813,0.9955377655452406,3,0,0,10,7.622457069673024,177,"[1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 9.0, 13.0, 177.0]",3.811228534836512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 177.0]",3.811228534836512,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 4.0, 5.0, 7.0, 9.0, 101.0]",0,12.350441103890693,-0.032538377008850906,6.268184946723704,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 17.0, 22.0, 38.0]",0.0003714160003888318
YAGO310,0,TransE,degree,0.03,0.4904470890961724,0.44137986490833064,0.3981505307172724,0.2729816661305886,0.35176077485084534,5466.83642578125,0.4631779984721161,0.41646294881588997,0.37490450725744845,0.2585561497326203,4564.171875,0.3327764570713043,178.32968455925615,5071.2852165699005,97.83234055689122,0.08198261260986328,True,101373,249590,2.4287726687345013e-05,41,0.017574399127112453,1252,0.9588746510412043,0.9855603189230338,3,0,0,8,4.9241908594990775,64,"[1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 5.0, 7.0, 10.0, 64.0]",2.4620954297495388,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 7.0, 64.0]",2.4620954297495388,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 6.0, 41.0]",0,12.45493270484165,-0.0710248241265503,2.839316188728754,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0, 41.0]",0.00023213569048857554
YAGO310,0,TransE,degree,0.05,0.4495850622406639,0.40599354541263255,0.36701244813278006,0.24949285384970032,0.32185426354408264,8302.24609375,0.4574484339190222,0.4134071810542399,0.373720397249809,0.2619174942704354,6700.7294921875,0.331871896982193,170.81370140391996,3840.368455886841,67.55443395702969,0.1165616512298584,True,90147,177778,2.1876622709023023e-05,44,0.02028494695436946,1734,0.9358492240451707,0.9714250357187053,3,0,0,7,3.944180061455179,36,"[1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 8.0, 36.0]",1.9720900307275895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 6.0, 36.0]",1.9720900307275895,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0, 29.0]",0,11.798430347385798,-0.059621792214955074,1.8491685802078828,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 44.0]",0.00018062629527563476
YAGO310,0,TransE,degree,0.1,0.4115014694095645,0.37363077745124235,0.33679535132246863,0.2208789740849586,0.2899533808231354,11741.7705078125,0.3962566844919786,0.3611153552330023,0.32754010695187163,0.23242933537051183,12512.859375,0.29065752029418945,199.0361818658694,2690.956874847412,139.08908372016094,0.08393001556396484,True,76094,122023,2.107398067139182e-05,36,0.02425136840714105,2680,0.8783215496622598,0.932643845832343,3,0,0,5,3.2071648224564355,23,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 7.0, 23.0]",1.6035824112282178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 23.0]",1.6035824112282178,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 19.0]",0,9.668605943338259,-0.01398326864961926,1.377756459116356,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 36.0]",0.00016741936344674124
YAGO310,0,TransE,harmonic_centrality,-0.05,0.5888562803174039,0.521141570009253,0.4623106184516744,0.2943043002813268,0.39990544319152826,1046.35791015625,0.6239153804806881,0.5502828329365993,0.48568558191916866,0.3104315441910466,771.5596923828125,0.42092996835708624,191.9174174150323,16182.16962814331,0.0,0.09487199783325195,True,116985,854839,6.246369645962246e-05,38,0.00024855652116671757,1,1.0,1.0,3,0,0,16,14.614506133264948,58196,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 19.0, 58196.0]",7.307253066632474,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 58196.0]",7.307253066632474,"[0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 12.0, 16.0, 203.0]",0,7.03517631688839,-0.07003699916620103,12.009043894516392,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 38.0]",0.06801609157602946
YAGO310,0,TransE,harmonic_centrality,-0.1,0.5910403769567446,0.5248412917471709,0.4678098261109578,0.29961850873388274,0.4046109616756439,1015.5296020507812,0.6270636566075405,0.5552995981468684,0.49231487880416697,0.3175535590877678,762.609375,0.42715102434158325,134.02784841106106,15859.156677007675,68.02687702929445,0.3186225891113281,True,110828,813828,6.625788280598119e-05,37,0.0001860419632404895,1,1.0,1.0,3,0,0,15,14.686324755476955,58196,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 19.0, 58196.0]",7.343162377738477,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 58196.0]",7.343162377738477,"[0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 13.0, 16.0, 157.0]",0,6.752494542915898,-0.079509716805401,11.896379976179304,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 37.0]",0.07144297305419971
YAGO310,0,TransE,harmonic_centrality,-0.15,0.5921350552422483,0.5270970041300657,0.47185475586490283,0.3089792238831003,0.4106253385543823,980.5628051757812,0.6327395121451791,0.5644116818961324,0.5041657068263841,0.3349202692671939,747.7796630859375,0.44078725576400757,190.45511966175152,13983.657169342041,112.22609377328841,0.08575677871704102,True,104671,766345,6.994806915038487e-05,37,0.00014287349879075117,1,1.0,1.0,3,0,0,14,14.64292879594157,58196,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 20.0, 58196.0]",7.321464397970785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 58196.0]",7.321464397970785,"[0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 13.0, 16.0, 157.0]",0,6.532820451900258,-0.08689856737640957,14.354625445443341,"[0.0, 1.0, 16.0, 16.0, 16.0, 17.0, 17.0, 17.0, 18.0, 18.0, 37.0]",0.07587003676778387
YAGO310,0,TransE,harmonic_centrality,-0.2,0.5971925192039106,0.5335904766061452,0.4782101082402235,0.3148513879189944,0.41638195514678955,901.21142578125,0.6329250812664773,0.5659154316721697,0.5068148660062965,0.3363600296910594,748.6697387695312,0.4421611726284027,205.77173882385665,13905.390496015549,118.51010449157602,0.08500385284423828,True,98514,736729,7.59130197127372e-05,37,0.0001118363306247439,1,1.0,1.0,3,0,0,12,14.956838621921758,58196,"[1.0, 3.0, 4.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 58196.0]",7.478419310960879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 58196.0]",7.478419310960879,"[0.0, 1.0, 1.0, 2.0, 4.0, 7.0, 9.0, 10.0, 13.0, 16.0, 157.0]",0,6.216967266428536,-0.09726526764432433,11.523935684268226,"[0.0, 1.0, 12.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 37.0]",0.07891681948594029
YAGO310,0,TransE,harmonic_centrality,0.01,0.5955135212204743,0.5238344185162302,0.4627299082743216,0.2903189011929091,0.39894479513168335,844.1673583984375,0.6226291945020349,0.5462707005554276,0.4814750825462643,0.3050884332847014,732.0633544921875,0.41653603315353394,194.3859052780904,14764.22529387474,97.21047107772957,0.0905447006225586,True,120802,793655,5.438599803774636e-05,34,0.007429250953650311,91,0.9982698961937716,0.9997895811152201,3,0,0,17,13.139765897915597,4406,"[1.0, 2.0, 3.0, 5.0, 6.0, 8.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.569882948957798,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 4406.0]",6.569882948957798,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.579585206049283,-0.05720109255816208,10.907236635155048,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 34.0]",0.005497165426533919
YAGO310,0,TransE,harmonic_centrality,0.03,0.6023183367349928,0.5308541908770422,0.4686282360523823,0.29380572455347115,0.4036834239959717,840.2721557617188,0.621848524405539,0.5460019452763061,0.4795618009163275,0.30218971563131897,743.3004150390625,0.41456907987594604,183.58168766995797,15391.193105459213,74.64298016651524,0.1158590316772461,True,118276,769676,5.501971789609618e-05,33,0.0074583429116532474,96,0.9981230342588522,0.9997713323528342,3,0,0,17,13.014914268321553,4406,"[1.0, 2.0, 3.0, 5.0, 6.0, 8.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.507457134160776,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 4406.0]",6.507457134160776,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.614087911225675,-0.050254388586558445,10.789796746592716,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 33.0]",0.00566948911890321
YAGO310,0,TransE,harmonic_centrality,0.05,0.6095472214727543,0.5371686102866965,0.4734838264831969,0.29559013100698506,0.4074099063873291,842.8414916992188,0.6218805190816248,0.5457139931915329,0.47868514679157387,0.29949576390488625,756.8157348632812,0.41298326849937445,205.22771405265317,14095.76451086998,103.65250073633511,0.09569096565246582,True,115760,750116,5.5977712148944093e-05,32,0.007642011524621123,100,0.9979958534899792,0.9997547046056876,3,0,0,17,12.95984796129924,4406,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.47992398064962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 4406.0]",6.47992398064962,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.633085842757547,-0.048713091820107204,10.72026606772633,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 32.0]",0.005817803822138642
YAGO310,0,TransE,harmonic_centrality,0.1,0.6215323505671438,0.5501667445515952,0.48662326352011553,0.3064223204044352,0.4190318882465362,825.169189453125,0.627114848089278,0.5537190611482249,0.4885331080908137,0.30829429982850853,811.8505249023438,0.42120105028152466,188.91016060219874,14137.11478304863,68.52154650690187,0.1283881664276123,True,109219,705351,5.9130679683337605e-05,21,0.008052716198718245,114,0.9974821230738241,0.9996937694849798,3,0,0,17,12.916269147309533,4406,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.458134573654767,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 4406.0]",6.458134573654767,"[0.0, 0.0, 1.0, 2.0, 2.0, 4.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.634051089316882,-0.05564505209702975,10.672346386617713,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 21.0]",0.006187431133380705
YAGO310,0,TransE,pagerank,-0.05,0.5925886353500818,0.5250576036866359,0.46407202319012936,0.28977441653039987,0.3989469110965729,936.5643920898438,0.46189599631845374,0.41426599171652095,0.3722963644730787,0.21472618499769902,1283.36865234375,0.30968940258026123,185.78536422283662,16004.073254585266,93.0007236654974,0.12159585952758789,True,116985,863340,6.308487060306147e-05,38,0.0002841822130372922,27,0.9994187288968671,0.9999293441749485,3,0,0,17,14.759841005257083,56270,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 20.0, 56270.0]",7.379920502628542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 56270.0]",7.379920502628542,"[0.0, 1.0, 2.0, 2.0, 4.0, 6.0, 8.0, 10.0, 12.0, 16.0, 207.0]",0,7.215130460283713,-0.061369247103933024,12.102295166046929,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.0651142443457741
YAGO310,0,TransE,pagerank,-0.1,0.5989005763414681,0.5298965248321381,0.46938542597911476,0.2951895459646587,0.4042460024356842,832.7659301757812,0.46102162908421535,0.41458812701334563,0.37225034514496086,0.21352968246663598,1263.7064208984375,0.3088972270488739,133.9778180611591,16569.856284856796,140.3126939860959,0.20737504959106445,True,110828,849195,6.913729042183999e-05,38,0.0002938122072513263,27,0.9993864366405601,0.9999281672642915,3,0,0,17,15.324556971162522,55049,"[1.0, 3.0, 5.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 55049.0]",7.662278485581261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 55049.0]",7.662278485581261,"[0.0, 1.0, 2.0, 3.0, 4.0, 7.0, 9.0, 10.0, 13.0, 16.0, 206.0]",0,7.188286902679421,-0.06024440363316394,12.190583607030714,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06475601398464072
YAGO310,0,TransE,pagerank,-0.15,0.6054616076458553,0.5368950078573617,0.47474772433014756,0.29781377558584293,0.4083167016506195,750.1550903320312,0.46387482742751956,0.41716520938794294,0.37491946617579386,0.21044638748274275,1287.6142578125,0.3082939386367798,191.31412850097442,15344.99320101738,101.12515222325317,0.08670258522033691,True,104670,825514,7.535015391703396e-05,38,0.0003094747302942472,27,0.9993503391611732,0.9999261066438607,3,0,0,17,15.773650520684054,53150,"[1.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 13.0, 15.0, 20.0, 53150.0]",7.886825260342027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 10.0, 53150.0]",7.886825260342027,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 13.0, 16.0, 205.0]",0,7.155210001544488,-0.059737073499715784,12.21060475781026,"[0.0, 1.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06430901280326208
YAGO310,0,TransE,pagerank,-0.2,0.6098849956563107,0.538622636826211,0.4780850535721673,0.2996783601538907,0.4107691943645477,682.7545776367188,0.46180395766221816,0.41527841693511275,0.37248044178554995,0.21035434882650714,1322.7755126953125,0.30725428462028503,192.89559155587642,15161.6311044693,62.05431425100494,0.17586541175842285,True,98508,795784,8.200807322830817e-05,38,0.00033208568595863086,28,0.9992995492751857,0.999923346033597,3,0,0,17,16.156738539001907,50722,"[1.0, 4.0, 6.0, 7.0, 8.0, 10.0, 11.0, 13.0, 16.0, 21.0, 50722.0]",8.078369269500953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 10.0, 50722.0]",8.078369269500953,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 13.0, 17.0, 205.0]",0,7.0983628877857985,-0.059411017467886434,12.19903967190482,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06365663338192566
