TransE,FB15k237,results_min_hits_at_1,0.002989271353312338,0.03189240899442634,0.01409485846439195,0.07538988611067847,0.2784514191995186,2.5478997409497498e-06,0.016888356530799193,0.003315889147811955,0.0,0.004263826218723146,0.015162998915635209,0.009900026708386666,0.004698442400836041,0.0,0.013958868676539843,8.32400635691269e-06,0.0,0.2087711602521295,0.003087362620797218,0.0007134602759069807,3.6513371317848194e-06,0.0008749231909962781,6.550081098197641e-06,1.8404842718670536e-09,3.3558667642638174e-06,0.015755702042659258,0.013620901415385555,0.0005525211939972761,0.07085705518964926,0.010275328795282791,1.7209115842156428e-05,2.034441603312994e-06,0.005015526142636201,0.008339859250538945,0.0031278163285096867,0.0049468105411656325,0.0019944340444379106,0.0,0.0010887314116736018,0.0,0.0010948595556721577,0.010096044101061524,0.01003434981587808,0.010895958222196163,0.1478072682993444
TransE,FB15k237,results_min_hits_at_10,0.007289218474839255,0.011692194965918418,0.06848223916090336,0.003337363985942297,0.12026048790179818,0.0011596090512800826,0.03151838887499401,0.01339598474018307,0.00045013849244925725,0.0077490841294197196,0.02653569437942235,0.0072017612651256524,0.017734959422510917,0.0,0.021518588841880928,0.0006524597960746758,0.0,0.21190523936485017,0.007795475593655566,0.0026883870989987705,0.002564068554983407,0.008297016158328356,0.0002616141654661483,0.00015994776382338024,0.00019751615573370475,0.03021327118107276,0.01218269629364376,0.002154115926423541,0.0821878378832619,0.0410819189540755,0.0011075446282540501,0.0025723662193969325,0.0013983384431540398,0.03347283225519988,0.09297859074160615,0.011183831480066709,0.010670851498516721,0.0,0.004241290333516206,0.0,0.005038706905452082,0.019257831407508672,0.02827322133563501,0.022763308422453714,0.026374007752180788
TransE,FB15k237,results_min_inverse_harmonic_mean_rank,0.003821406552686979,0.0007796512693568016,0.007202695670860302,0.009148144571903197,0.2968580351012311,0.002760969119427538,0.013415958193343187,0.0028869869176407015,0.0,0.0064743083009893235,0.0038710950209998795,0.007415184175363119,0.011413464979562873,0.0,0.009862269883527324,0.0001804738207007953,0.0,0.3551185580593665,0.006804678609121265,0.006115331926910724,0.0004629421056884837,0.00488112317506277,0.0002463094564210665,0.0007864465972833713,0.0012035976031403708,0.005090218656019503,0.012055196368456571,0.002884091450094996,0.04312556071438167,0.00725120376242035,0.0019486610254965434,0.0004909100504768087,0.000630964983868481,0.0069172045457489536,0.004669175116024344,0.00639017147310197,0.004225706209003529,0.0,0.00364720904370302,0.0,0.015863500861068528,0.045924873253898865,0.021241187656377974,0.005985684283323012,0.05994884943594722
TransE,FB15k,results_min_hits_at_1,0.0022224429960418014,0.04576818726549509,0.01880260635765854,0.14211154649510438,0.13914794115493237,1.1597463075406164e-05,0.023865192891703538,0.005062974235851037,0.0,0.010286274365084816,0.023504906437327697,0.018406856102861066,0.008137654053783321,0.0,0.01629224440314425,1.4984233707571112e-05,0.0,0.14108446218363688,0.005466165944943195,0.0027763535324421833,0.0064669730352815485,0.004603256796364722,1.0581224864412998e-05,3.0588460853343033e-09,1.1549294746918769e-05,0.02191929256882942,0.01710328841402265,0.0010377077057823825,0.08603203415725115,0.02513754098146469,3.598904504370651e-06,3.9885778899544706e-06,0.0062815025311308064,0.0033413644918967,0.029614457052690293,0.00170843097948628,0.007298314044670838,0.0,0.010056329016915375,0.0,0.0024947402620492743,0.04881534804230873,0.02606349817392662,0.009193757486343265,0.08984005308194057
TransE,FB15k,results_min_hits_at_10,0.006328713546386014,0.0019528110534739608,0.01938037235051368,0.0052664453339906665,0.05077287556940707,0.024968561345201243,0.019779516402378832,0.004152766826198219,0.0,0.01694730653453854,0.03458398163931048,0.0053363595913722105,0.02864321066116821,0.0,0.024430399057797824,0.00048668269351436166,0.0,0.22058574469816566,0.004609589340515703,0.0029931825947285247,0.0747638828931883,0.008554669521400509,0.01571154579601749,0.007819861006140724,0.03213051420758064,0.04595550346571918,0.04888688940065129,0.000832933942658463,0.023894388327255392,0.06042798157110025,0.025976941836537155,0.03339676282621628,0.01038966141315653,0.0343930764978701,0.003063328749175954,0.004916323808442727,0.006742932614369236,0.0,0.003840116392541835,0.0,0.006085973468210684,0.008897110467807284,0.06143092527770158,0.0023216938607324112,0.008348463416864758
TransE,FB15k,results_min_inverse_harmonic_mean_rank,0.004114968542743746,0.001158873438757215,0.014137042132026094,0.0021924806502478496,0.15860659595004997,0.00012168347003797381,0.0076638690246338455,0.003456698971246364,5.4335663221168394e-05,0.016130860658954416,0.02763746758538356,0.01939434734712153,0.07692499306509142,0.0,0.039006398007129316,0.00024052311094197663,0.0,0.22596480044673914,0.011430798636715396,0.00920390005903104,0.0002780185789239702,0.007437125488123248,0.00016221708550702768,0.0002683423928777769,0.00018861855124273298,0.029396860230899432,0.051096754250042314,0.0022024363460490803,0.022396784618582334,0.044105771685422,0.00039639101355876545,0.000629023156625368,0.004414259720124656,0.020510637401219854,0.004883189481096979,0.005491498188403008,0.010197867013657777,0.0,0.0027204058177446614,0.0,0.006085721051408874,0.08631281538166316,0.06530134940709403,0.008547635153281701,0.009535641226379277
TransE,Kinships,results_min_hits_at_1,0.005800591140654288,0.0033902422380954153,0.014859551961044043,0.017773055425386732,0.3240978226378298,6.287886873000825e-06,0.018249503252031143,0.0034749533437415446,0.0,0.04851525368281291,0.021228170259686544,0.018770611192777266,0.010429307133165098,0.0,0.017045849425236216,0.0,0.0,0.22067498930220236,0.004865043010240962,0.005247492970899126,0.0,0.007829314320660679,0.0001384421045630903,0.0,5.594177359729232e-06,0.025042419693583153,0.026960107565964696,0.0012556381975857706,0.03577738739638033,0.028188952601617585,0.0,0.0,0.014375363826531885,0.012617255556434549,0.01157930144179978,0.0024286920194170917,0.005742588344617054,0.0,0.005796329244566384,0.0,0.0011700634444192731,0.03359975412094748,0.026594019736928595,0.016954507000051473,0.009515544343894757
TransE,Kinships,results_min_hits_at_10,0.009263253878522382,0.0019033658384152259,0.014042951467418614,0.024478861501022423,0.1394634993143503,2.224377768724941e-06,0.023797285552755617,0.006417034749308761,0.0,0.023387420209930187,0.028649893713259534,0.01246056719371736,0.0318005869312434,0.0,0.019322351998545078,0.0,0.0,0.3860494759625497,0.007030727139323195,0.007330598699134919,0.0,0.007229876377176803,0.0003247978818397718,0.0,2.8785295447709292e-06,0.015968406828939297,0.032796788638394025,0.0007604779304224582,0.04768794711346472,0.022171604776868983,0.0,0.0,0.0049471606689418,0.010605692226068131,0.027597469010385248,0.00818232753839416,0.009665138151282143,0.0,0.006636019791361278,0.0,0.006244630228666551,0.00963044183204665,0.01811864387949831,0.020610278192116933,0.015419321877322674
TransE,Kinships,results_min_inverse_harmonic_mean_rank,0.011423324413668551,0.005108877358811341,0.008658137828117838,0.029656368655094828,0.2407962038763217,7.6524016105179e-06,0.024980612716654315,0.0025472702438066775,0.0,0.028227544410297983,0.017796923689697843,0.0032956642189808133,0.02164386452308475,0.0,0.026711282776767768,0.0,0.0,0.2730809163810745,0.01709630325531459,0.013807881115889223,0.0,0.004491356172354422,0.00019897674679395568,0.0,5.172323206557812e-06,0.009081705504707775,0.03458681403679369,0.0016651873038471302,0.02067511105767396,0.026979205412619885,0.0,0.0,0.012736541865497308,0.009880041721111983,0.017566469308481703,0.0038934744270314,0.002097232032978142,0.0,0.005178128626248344,0.0,0.0025202377149605294,0.04090381556075217,0.04854548805868392,0.01626898205294047,0.017887232208123403
TransE,WN18RR,results_min_hits_at_1,0.005058311367162187,0.09780353459692809,0.010477897051561953,0.38306682042991264,0.1078501412916229,7.4430586708951336e-06,0.01935204163134857,0.0008318174273802959,0.0,0.033978560299246514,0.006994523822264308,0.016267967195820996,0.014313215459328598,0.0,0.014554778728585002,1.1410131851393557e-05,0.0,0.07183203206544671,0.0031928690148603405,0.009421799129867738,0.012128149803358104,0.0015137978848247483,9.252604824732907e-06,0.0,1.0223562452204828e-05,0.008422923014063262,0.01238891220538723,0.00089771349770313,0.07794960789683043,0.015391954348927681,3.037241028266256e-06,3.1832058245047057e-06,0.004411738570036699,0.013843214424049413,0.015062791634162914,0.0022541640554404625,0.0015803391598426303,0.0,0.01499981261224072,0.0,0.0018266899051416984,0.004724009170388217,0.010774295202430102,0.001469810383774037,0.005319216915409763
