order,14951,3.337860107421875e-06
size,473770,9.5367431640625e-07
max_degree,9621,0.0001895427703857422
min_degree,1,0.00018930435180664062
mean_degree,63.37636278509799,0.004099369049072266
diameter,8,33.00872755050659
girth,3,0.00011301040649414062
radius,0,24.177654266357422
average_path_length,2.77383292345277,34.57909035682678
clique_number,24,0.4950423240661621
len_maximal_cliques,225009,0.6358933448791504
len_largest_cliques,14,0.48679423332214355
motifs_randesu_no,82442959,2.8058359622955322
num_farthest_points,3,32.59368419647217
mincut_value,0.0,0.01122903823852539
len_feedback_arc_set,458828,0.03348040580749512
assortativity_degree,-0.11295159647288516,0.0011894702911376953
density,0.004239221590976454,1.0251998901367188e-05
transitivity_undirected,0.016993699632016336,0.05272483825683594
reciprocity,1.0,1.3589859008789062e-05
min_diversity,1.0,0.00027489662170410156
max_diversity,1.0,0.00027489662170410156
mean_diversity,1.0,0.00027489662170410156
min_authority_score,3.4018374150856736e-20,0.14872312545776367
max_authority_score,1.0,0.14872312545776367
mean_authority_score,0.006703825657818461,0.14872312545776367
min_hub_score,2.2106434843172048e-18,0.14407110214233398
max_hub_score,1.0,0.14407110214233398
mean_hub_score,0.006703825657818939,0.14407110214233398
min_closeness,0.1697242492441292,31.969202756881714
max_closeness,1.0,31.969202756881714
mean_closeness,nan,31.969202756881714
max_bibcoupling,62,29.02154779434204
min_bibcoupling,0,29.02154779434204
max_cocitation,62,29.782208919525146
min_cocitation,0,29.782208919525146
min_constraint,0.0,14.012401342391968
max_constraint,1.056610115965658,14.012401342391968
mean_constraint,0.13568497513869152,14.012401342391968
min_coreness,1,0.014923810958862305
max_coreness,99,0.014923810958862305
mean_coreness,33.31777138652933,0.014923810958862305
min_eccentricity,0.0,23.649725437164307
max_eccentricity,8.0,23.649725437164307
mean_eccentricity,5.911310280248813,23.649725437164307
min_strength,1.0,0.00081634521484375
max_strength,9621.0,0.00081634521484375
mean_strength,63.37636278509799,0.00081634521484375
min_transitivity,0.0,0.03454184532165527
max_transitivity,1.0,0.03454184532165527
mean_transitivity,nan,0.03454184532165527
connected_components_strong,9,0.015220165252685547
connected_components_weak,9,0.01330256462097168

